iProfile,x,y,Biome,NPP,fBNPP,ANPP,SOC20,SOC40,SOC60,SOC80,SOC100,SOC150,SOC200,BNPP0.5.cm,BNPP5.10.cm,BNPP10.15.cm,BNPP15.20.cm,BNPP20.25.cm,BNPP25.30.cm,BNPP30.35.cm,BNPP35.40.cm,BNPP40.45.cm,BNPP45.50.cm,BNPP50.55.cm,BNPP55.60.cm,BNPP60.65.cm,BNPP65.70.cm,BNPP70.75.cm,BNPP75.80.cm,BNPP80.85.cm,BNPP85.90.cm,BNPP90.95.cm,BNPP95.100.cm,BNPP100.105.cm,BNPP105.110.cm,BNPP110.115.cm,BNPP115.120.cm,BNPP120.125.cm,BNPP125.130.cm,BNPP130.135.cm,BNPP135.140.cm,BNPP140.145.cm,BNPP145.150.cm,BNPP150.155.cm,BNPP155.160.cm,BNPP160.165.cm,BNPP165.170.cm,BNPP170.175.cm,BNPP175.180.cm,BNPP180.185.cm,BNPP185.190.cm,BNPP190.195.cm,BNPP195.200.cm
1750,115.9041655,48.0989829,4,168.5,0.520456238,80.8031239,3263.8116,2050.278,1475.7984,1144.0364,874.4256,1625.364,1228.2,12.30461601,11.68506618,10.50228923,8.756285158,6.679970112,4.972092521,3.759697554,3.042785212,2.695736605,2.341695064,1.912141196,1.407075,0.890221508,0.552755818,0.429437038,0.520265168,0.761876354,0.964179028,1.09261109,1.147172539,1.142400106,1.121903979,1.093613286,1.057528025,1.013648197,0.961973802,0.90250484,0.835241311,0.760183215,0.677330551,0.590375217,0.510392898,0.439397357,0.377388593,0.324366606,0.280331397,0.245282965,0.219221311,0.202146434,0.194327938
1751,35.81249914,1.33231642,2,334.3,0.428766518,190.963353,1522.2116,1042.272,851.618,776.4864,684.3312,1542.15,1066.989,15.85296331,15.41992446,14.59321394,13.37283175,11.79928137,9.994073271,7.979300277,5.754962384,3.549288569,2.046965765,1.372482505,1.525838791,2.251140084,2.780702777,2.974948031,2.833875847,2.452595956,2.116437556,1.877278683,1.735119336,1.667134482,1.604849015,1.535812917,1.460026189,1.37748883,1.288200839,1.192162218,1.089372966,0.979833083,0.863542569,0.744678617,0.635772805,0.5391036,0.454671004,0.382475016,0.322515636,0.274792864,0.2393067,0.216057145,0.205411296
1752,173.0791653,63.07398284,7,224,0.272902241,162.869898,14070.9276,4563.8208,2822.656,1227.4416,650.25,1480.074,785.772,13.35317041,12.32279456,10.35571341,7.451926949,4.059428061,1.522195403,0.152889976,0,0.215790516,0.614747662,0.783954303,0.723410441,0.499889937,0.313714384,0.20130589,0.162664453,0.178423053,0.190480621,0.188273329,0.171801176,0.145134189,0.120482445,0.100065961,0.083884735,0.071938768,0.06422806,0.06075261,0.061512419,0.066507487,0.075737814,0.087984717,0.099592149,0.109895376,0.118894397,0.126589212,0.132979822,0.138066225,0.141848422,0.144326413,0.145461072
1753,-89.74583369,33.29898296,9,687.9,0.380995331,425.8133118,4325.0688,1509.398,1105.2288,835.6608,664.392,1181.5035,803.928,12.84645983,13.27868298,14.10383627,15.32191969,16.5744868,16.78619826,15.76153783,13.5005055,10.38999079,7.590662218,5.313550431,3.558655429,2.306638488,1.499483442,1.126641897,1.188113853,1.561522449,1.879737101,2.076006791,2.150331522,2.128500996,2.087884329,2.042548631,1.992493902,1.937720143,1.878227354,1.814015534,1.745084683,1.671434802,1.59306589,1.512833687,1.439305413,1.374038742,1.317033675,1.268290212,1.227808352,1.195588097,1.171629446,1.155932398,1.148744803
1754,35.14583247,31.71564963,5,314.4,0.496962547,158.1549752,5446.548,3411.504,2007.088,1399.7256,1272.5004,2011.59,1663.74,23.7834504,22.04344649,18.72162084,13.81797345,8.119286351,3.985905596,1.846985017,1.702524617,2.975428196,3.934407166,4.26468178,3.966252041,3.202779216,2.465247115,1.842925519,1.33581443,0.952943773,0.721403326,0.646118502,0.727089302,0.923332856,1.111900553,1.270438099,1.398945496,1.497422744,1.565869841,1.604286788,1.612673586,1.591030234,1.539356731,1.465991126,1.395947559,1.333774056,1.279470617,1.233037241,1.194473929,1.16378068,1.140957496,1.126004374,1.119157419
1755,-127.8125002,52.28231622,3,639,0.340342102,421.5213968,12542.928,5590.05,3665.92,3678.7212,3197.2736,5868.576,2540.1315,32.36730454,29.99629777,25.4698303,18.78790213,11.01679077,5.355328731,2.385121922,2.106170343,3.769815959,5.130084655,5.778617502,5.7154145,5.082484307,4.305852897,3.462979536,2.553864227,1.670291374,1.0876142,0.855896927,0.975139554,1.354749364,1.722948204,2.030321863,2.276870343,2.462593642,2.587491761,2.651564701,2.65481246,2.597235039,2.478832438,2.316795393,2.162696109,2.025911351,1.906441119,1.804285414,1.719444235,1.651917583,1.601705457,1.568807857,1.553744219
1756,76.05416564,26.87398298,9,119.6,0.457619781,64.86867419,1819.3084,1299.0618,1027.7344,817.656,660.348,1425.06,1099.332,6.421869736,5.986336093,5.154862775,3.927449781,2.506866295,1.501419862,1.021711856,1.067742275,1.474629967,1.747731472,1.797111616,1.622770398,1.294714255,1.022962489,0.845700431,0.762928079,0.748474703,0.723828112,0.674713361,0.601130451,0.511818904,0.432997284,0.369432604,0.321124864,0.288074063,0.270280202,0.267743281,0.280463299,0.308440257,0.351674154,0.405555231,0.456254208,0.501256672,0.54056262,0.574172055,0.602084975,0.624301381,0.640821272,0.651644649,0.656600617
1757,96.60416556,64.37398283,6,229.3,0.291175842,162.5333794,7787.8944,2249.856,1310.742,958.464,880.1856,1667.442,839.0255,5.592725893,5.350231813,4.887288569,4.20389616,3.374878198,2.624705511,1.994190977,1.483334597,1.081644132,0.757642871,0.505607775,0.325538843,0.209862335,0.135857026,0.099391785,0.100466612,0.128571878,0.152178694,0.165554538,0.168699408,0.163976914,0.158477883,0.153491558,0.149017937,0.145057022,0.141608812,0.138673306,0.136250506,0.134340411,0.13294302,0.131966131,0.131133131,0.130393726,0.129747916,0.129195702,0.128737084,0.128372061,0.128100634,0.127922802,0.127841374
1758,-123.0208336,42.32398292,3,837.5,0.395229568,506.4952368,5059.383,2368.08,1389.5392,1240.3952,917.5936,1599.312,1246.266,44.65695267,41.47084062,35.38826307,26.40922001,16.01173042,8.629851182,5.069774461,5.331500257,8.252696435,10.34636658,10.97851136,10.14913076,8.235941152,6.372091661,4.763609394,3.410494353,2.348818725,1.686799072,1.444111133,1.620754908,2.106710578,2.571918683,2.956368415,3.260059773,3.482992756,3.625167365,3.686583599,3.66724146,3.567140946,3.386282058,3.148009549,2.922357681,2.722059956,2.547116372,2.397526932,2.273291633,2.174410478,2.100883464,2.052710594,2.03065249
1759,133.4541654,54.92398287,6,411.2,0.359545784,263.3547736,7690.4256,2194.475,1278.987,924,884.715,1596.624,825.8125,10.58029692,10.28987038,9.73541972,8.916944937,7.889259981,6.816806702,5.729483616,4.627290726,3.549007134,2.610970151,1.834332015,1.219092727,0.766473551,0.48013828,0.360753059,0.408317888,0.574474233,0.714146486,0.800957267,0.834906574,0.827296636,0.812034136,0.795283926,0.777046005,0.757320373,0.736107032,0.713405979,0.689217216,0.663540743,0.636376559,0.608679029,0.58331125,0.560793782,0.541126627,0.524309784,0.510343254,0.499227036,0.49096113,0.485545537,0.483065765
1760,149.3291653,62.78231617,7,228.4,0.367411919,144.4831177,8491.092,2570.0736,1384.3584,1133.312,1001.0112,1858.288,863.854,17.96151605,16.76444854,14.47913784,11.10558396,7.124268927,3.976638905,1.924775006,0.96867723,0.853728118,0.81607529,0.716836495,0.556011734,0.362468564,0.222809659,0.152780959,0.152382465,0.202633104,0.246589664,0.273898833,0.284560609,0.281876924,0.275753561,0.267991573,0.25859096,0.247551722,0.234873859,0.22055737,0.204602257,0.187008519,0.167776156,0.147721222,0.12929188,0.11293325,0.098645333,0.086428129,0.076281637,0.068205858,0.062200792,0.058266438,0.056464918
1761,26.75416584,63.7906495,6,459.8,0.301363792,321.2329284,23763.705,27036.12,25173.404,27538.4186,31668.2184,82268.55,64542.27,21.09281494,19.79371254,17.31360794,13.65250117,9.304982815,5.754824712,3.271803555,1.855919345,1.321193665,1.10969127,1.119969389,1.352028021,1.737323937,2.07022745,2.313351344,2.466695618,2.523823435,2.465424278,2.287987144,1.991512034,1.616100204,1.282055424,1.011251105,0.803687248,0.659363853,0.578280921,0.56043845,0.605836441,0.714474894,0.88635381,1.102526788,1.306154633,1.486902944,1.644771723,1.779760968,1.89187068,1.981100859,2.047451505,2.090922618,2.110827812
1762,-61.64583381,6.798983065,1,1295.9,0.312881927,890.4363108,4596.5216,2363.935,1612.7232,1296.648,1185.8368,2251.105,1740.096,25.89257503,25.50613381,24.76838238,23.67932075,22.20761473,20.2592618,17.81717058,14.88134107,11.69838149,9.008116465,6.945059576,5.509210819,4.57424163,3.761166314,3.00107838,2.293977828,1.684120834,1.304275922,1.178582823,1.307041537,1.622387658,1.922827963,2.171672776,2.368922098,2.514575927,2.608634265,2.651097111,2.641964465,2.581236328,2.468912698,2.319837296,2.178541277,2.053121215,1.94357711,1.849908962,1.772116772,1.710200539,1.664160263,1.633995944,1.620183862
1763,126.6208321,53.21564955,3,270.2,0.324624176,182.4865476,15127.56,13749.1294,12475.7104,9509.868,8544.561,19057.038,23863.3605,14.80850641,14.01675212,12.50522119,10.27391363,7.593190465,5.274134748,3.464216131,2.163434612,1.317475414,0.7633942,0.471564728,0.441986998,0.599097118,0.716203414,0.752089219,0.706754533,0.605246141,0.522704399,0.472791191,0.455506516,0.462773525,0.47036167,0.473865397,0.473284705,0.468619595,0.459870067,0.447036121,0.430117756,0.409114972,0.384027771,0.356387513,0.330788285,0.308065374,0.288218781,0.271248506,0.257154549,0.24593691,0.237595588,0.232130584,0.229628188
1764,-72.5291671,7.665649728,1,1276.8,0.338095093,845.1201853,6108.508,3877.7102,3105.4002,2113.632,1501.6248,2217.594,1892.1095,27.34238521,26.93604339,26.16029991,25.01515479,23.48681813,21.53392033,19.14893962,16.33187601,13.23472759,10.31348863,7.651067172,5.247463221,3.206152362,1.837561348,1.198131406,1.287862537,1.901520429,2.423402144,2.741561695,2.85599908,2.812890899,2.750766946,2.694814457,2.645033432,2.60142387,2.563985772,2.532719138,2.507623967,2.48870026,2.475948017,2.46816787,2.461761716,2.456075354,2.451108785,2.446862009,2.443335025,2.440527834,2.438440436,2.43707283,2.43644661
1765,68.92916567,63.82398284,6,319.8,0.258500519,237.131534,12568.2816,20257.572,11848.7952,10973.9624,15215.3694,26587.932,24228.828,14.282606,13.38549189,11.67281948,9.144588793,6.166384071,3.834958082,2.349720418,1.71067108,1.701917738,1.675783401,1.514508616,1.218093383,0.848049495,0.588912327,0.474233765,0.504013811,0.634420803,0.733959765,0.778722518,0.768709062,0.716628703,0.660609357,0.607583374,0.557550752,0.510511492,0.466465594,0.425413058,0.387353883,0.352288071,0.32021562,0.291124317,0.264977519,0.241768563,0.22149745,0.20416418,0.189768751,0.178311166,0.169791422,0.164209522,0.161653599
1766,-68.35416711,-40.69268341,4,115.4,0.51486927,55.98408624,1578.5088,1084.0704,789.6,663.2524,527.9112,1002.288,772.8,2.431143956,2.558835614,2.802610597,3.162468906,3.555754211,3.734497528,3.653613585,3.313102382,2.775834894,2.230424041,1.71116308,1.218052011,0.779858074,0.482882981,0.342817955,0.359662995,0.488137475,0.592399518,0.647750601,0.654190724,0.622990861,0.58796393,0.555257736,0.524872278,0.496807556,0.471063572,0.447640323,0.426537811,0.407756036,0.391294997,0.376960325,0.36416891,0.352814733,0.342897793,0.334418092,0.327375627,0.321770401,0.317602411,0.31487166,0.313621263
1767,162.1291653,68.76564948,6,189.6,0.343383675,124.4944552,2823.2862,1103.7156,2037.6312,3133.377,1547.136,4772.544,1816.08,13.09143867,12.25243589,10.6507033,8.286240911,5.491438883,3.263467711,1.783631121,1.051929113,0.895640806,0.796603556,0.660605973,0.487648056,0.299923092,0.164010938,0.092017021,0.083941342,0.12794885,0.18853439,0.259242481,0.340073122,0.424838413,0.494974653,0.547106623,0.581234324,0.597357754,0.595476915,0.575591807,0.537702428,0.48180878,0.407910862,0.321951853,0.241761286,0.170580895,0.108410681,0.055250642,0.011980124,0,0,0,0
1768,132.7208321,-24.57601681,8,96.2,0.42046608,55.7511631,1851.759,1277.417,779.7504,569.7844,472.57,853.1145,711.747,4.841214266,4.656189206,4.302959546,3.781525285,3.13728995,2.506464119,1.913813351,1.359337646,0.872872355,0.543923525,0.388764986,0.407396735,0.549707098,0.665361044,0.727024932,0.734698762,0.696951334,0.639489052,0.566985809,0.479441604,0.383598562,0.299683058,0.231372614,0.178667231,0.141566908,0.120071646,0.114181444,0.123896303,0.149216222,0.190141202,0.242028799,0.290951685,0.334377617,0.372306596,0.404738621,0.431673693,0.453111811,0.469052976,0.479497188,0.484279537
1769,15.74583255,-25.79268347,8,195,0.519475708,93.70223694,720.6416,501.27,442.74,309.008,298.9008,703.456,458.436,11.51340838,10.94643531,9.864032189,8.266199007,6.377085838,4.869142896,3.864633856,3.36355872,3.215953446,2.971925914,2.549677557,1.949208374,1.278657875,0.862444587,0.759553696,0.969985203,1.399566737,1.765781182,2.017261792,2.154008567,2.196145172,2.204042605,2.188677411,2.150049592,2.088159145,2.003006072,1.894590372,1.762912046,1.607971093,1.429767514,1.237800164,1.060565615,0.90324506,0.765838499,0.648345932,0.55076736,0.473102782,0.415352199,0.377515609,0.360190434
1770,132.1791654,67.51564949,6,333.6,0.430895996,189.8530957,18286.4304,8399.4008,3810.5334,4146.4038,1899.432,4558.554,2232.23,30.50486834,28.18205373,23.74758947,17.20147557,9.534785084,3.720737226,0.437282185,0,0.130891817,0.768263816,1.147644424,1.171342866,0.940159921,0.756497925,0.67533912,0.696683505,0.78295393,0.821418939,0.791581903,0.693442823,0.547929262,0.41782391,0.3145418,0.238082934,0.188447311,0.165634931,0.169645795,0.200479901,0.25813725,0.342617843,0.445630892,0.542304038,0.628115032,0.703063875,0.767150566,0.820375107,0.862737497,0.894237735,0.914875822,0.924325894
1771,-112.1791669,44.21564958,8,137.3,0.601380539,54.730452,4463.0784,2584,1614.48,1098.144,776.4278,1456.0965,1036.48,12.34186605,11.45146135,9.751597835,7.242275507,4.329016368,2.228386433,1.161579523,1.128595639,1.820453211,2.310207534,2.429323208,2.177800232,1.667831964,1.235998473,0.943496138,0.790324957,0.743389907,0.703405916,0.652321153,0.590135617,0.521429183,0.45994147,0.408170594,0.366116552,0.333779346,0.311158976,0.298255441,0.295068741,0.301598876,0.317845847,0.341122123,0.363365113,0.38310889,0.400353455,0.415098807,0.427344947,0.437091875,0.444339591,0.449088094,0.451262409
1772,83.00416561,28.94898298,5,184.3,0.383615494,113.5996645,8693.586,4726.7096,3008.9312,2071.3192,1431.7632,2414,1989.136,4.29363849,4.243728218,4.148444971,4.007788748,3.806347971,3.497887902,3.074002223,2.534690934,1.937822384,1.457001614,1.123793177,0.938197073,0.861355031,0.776692239,0.663013277,0.520318144,0.369323043,0.27217658,0.240178502,0.273328808,0.354725547,0.43366287,0.50092153,0.556501527,0.600402862,0.632625534,0.653169543,0.662034889,0.659221573,0.644729594,0.621678319,0.599425849,0.579673657,0.562421742,0.547670104,0.535418744,0.525667662,0.518416857,0.51366633,0.511491088
1773,-109.1458336,51.79064955,9,359.1,0.626091652,134.2704878,5330.773,2834.838,1735.8416,1117.9104,894.456,1773.576,1417.78,36.72931594,34.0443832,28.91860252,21.35197389,12.5379389,6.056822271,2.559592134,2.046248492,3.671221835,4.897803638,5.264774171,4.772133433,3.680070507,2.769152639,2.181301149,1.916516034,1.889230703,1.842745371,1.73038735,1.552156642,1.330545097,1.133028272,0.971874448,0.847083626,0.758655805,0.706590987,0.69088917,0.711550355,0.768574542,0.861961731,0.980937556,1.093178918,1.192808891,1.279827476,1.354234671,1.416030477,1.465214895,1.501787923,1.525749562,1.53672147
1774,142.995832,52.29898288,6,240,0.350380173,155.9087585,19133.5272,12966.784,11619.792,8925.84,8301.708,18380.67,22760.43,17.31738932,16.02476905,13.55703945,9.914200512,5.649345297,2.421752974,0.533110665,0.016977891,0.426688894,0.824960646,0.989513338,0.92034697,0.68373238,0.478482085,0.340743815,0.270517571,0.25181518,0.23667212,0.216367571,0.190901532,0.162371364,0.137069145,0.11613889,0.099580599,0.087394272,0.079579909,0.07613751,0.077067076,0.082368605,0.092042098,0.104826341,0.116937693,0.127688219,0.137077919,0.145106793,0.151774841,0.157082063,0.161028458,0.163614028,0.164797947
1775,46.1374991,-16.66768351,1,1084.5,0.391205673,660.2374476,803.2596,554.9752,466.072,368.4702,296.989,787.5,613.83,50,49.98362177,47.88352676,43.44183351,37.76995895,31.47577193,24.66979407,17.35202538,10.18902445,5.180467083,2.689930703,2.717415308,4.527486754,5.913842606,6.475336966,6.211969835,5.366023791,4.664346568,4.239092301,4.090260988,4.145925014,4.190301529,4.184157287,4.127492289,4.020306535,3.862600024,3.654372756,3.395624732,3.086355952,2.726566415,2.336286369,1.975606555,1.655452563,1.375824393,1.136722044,0.938145518,0.780094813,0.66256993,0.585570868,0.550313404
1776,46.62916576,8.965649723,2,53.6,0.451431084,29.4032939,1625.166,1204.16,958.152,745.298,588,1091.961,930.16,3.448579473,3.202479538,2.732652391,2.039098031,1.233051001,0.648214936,0.345263223,0.324195861,0.503892264,0.640990672,0.691243492,0.654650724,0.551988604,0.44558584,0.346774924,0.255555855,0.176701275,0.124529106,0.101642606,0.108041775,0.136285858,0.16405259,0.187283377,0.205978219,0.220137116,0.229760068,0.234847075,0.235398137,0.231413254,0.222892426,0.21111083,0.199894001,0.18993749,0.181241297,0.173805422,0.167629865,0.162714625,0.159059703,0.156665099,0.155568623
1777,12.59583256,-0.134350241,1,1073.3,0.264066677,789.8772356,4235.264,2169.7268,1393.7352,1049.31,872.6172,1933.288,1571.812,47.29524067,43.79843289,37.12270895,27.26806884,15.79434891,7.381058171,2.879016452,2.288223751,4.500395745,6.190679469,6.754556202,6.192025942,4.80942144,3.525740947,2.508075052,1.756423755,1.259766458,0.98504136,0.926237226,1.083354055,1.398515536,1.69809274,1.950516769,2.155787622,2.313905301,2.424869805,2.488681134,2.505339288,2.474844267,2.397196071,2.285410292,2.178533705,2.083665723,2.000806346,1.929955574,1.871113408,1.824279847,1.789454892,1.766638542,1.756191055
1778,98.73749889,60.74064952,6,327.4,0.304911041,227.5721252,9180.864,10466.6496,8180.535,9804.7144,13957.8432,62909.76,33220.395,12.85387173,12.15120524,10.80975103,8.829509098,6.457373557,4.434026734,2.894138144,1.837707787,1.220355778,0.908942463,0.879260632,1.131310284,1.563898185,1.873444627,2.0047533,1.957824202,1.789291811,1.669059552,1.628018958,1.666170028,1.759835069,1.837981,1.887692715,1.908970216,1.901813501,1.86622257,1.802197424,1.709738063,1.588844487,1.439516695,1.271858424,1.116180882,0.9779952,0.857301375,0.75409941,0.668389303,0.600171054,0.549444664,0.516210133,0.500992216
1779,18.97916587,-16.57601684,2,683.7,0.335287437,454.4639793,4550.4276,2078.372,1076.6602,882.497,762.88,2664.228,1609.356,30.00444424,27.89383206,23.86448153,17.91639264,11.00586723,6.001810745,3.425842366,3.277962093,4.84259299,5.973004257,6.278881201,5.760223823,4.674920169,3.796634377,3.266032652,3.083114995,3.138514402,3.104129859,2.920306637,2.587044735,2.154696531,1.774319159,1.473377552,1.251871711,1.109801634,1.047167323,1.063968777,1.160205996,1.33587898,1.590987729,1.900871155,2.19154599,2.449560731,2.674915378,2.867609932,3.027644391,3.155018757,3.249733029,3.311787207,3.340201489
1780,24.04583252,-27.20935013,8,260.3,0.398651276,156.5310729,793.9176,563.6928,440.2944,320.54,332.196,489.762,518.976,12.72049931,12.13926817,11.02964508,9.391630052,7.439978642,5.818957546,4.645706164,3.920224494,3.520342944,3.079552732,2.531215898,1.875332441,1.201872778,0.780748152,0.661033336,0.842728329,1.230562776,1.538725609,1.715251181,1.76013949,1.701723327,1.625001059,1.545426934,1.463000952,1.377723114,1.289593419,1.198611867,1.104778459,1.008093195,0.908556074,0.809040788,0.718168413,0.637506417,0.567054801,0.506813563,0.456782705,0.416962226,0.387352127,0.367952406,0.359069376
1781,-67.08750045,51.54064955,6,442.3,0.330211411,296.2474929,11530.2096,4497.525,2782.696,1043.696,517.2008,827.875,677.655,11.48606642,11.1026748,10.37074534,9.290278048,7.947708132,6.602341237,5.301323843,4.04465595,2.875346922,1.92242485,1.209349388,0.736120536,0.469185459,0.307885655,0.233919578,0.247287229,0.323644491,0.389959017,0.4329522,0.452624038,0.453577156,0.449619421,0.443261356,0.434502959,0.423344232,0.409785174,0.393825786,0.375466066,0.354706016,0.331545635,0.30707005,0.284534646,0.26453131,0.247060042,0.232120841,0.219713708,0.209838644,0.202495647,0.197684718,0.195481819
1782,80.71249896,46.04064957,4,183.5,0.608052673,71.9223345,3274.158,2110.8906,1566.288,1233.72,966.6,1953.336,1368.5085,4.868957172,5.068105504,5.448297775,6.009533985,6.611524304,6.833399244,6.598637082,5.907237816,4.877654628,3.865247062,2.934625943,2.085791273,1.356350108,0.859123619,0.614624746,0.622853489,0.813864173,0.977819767,1.076568085,1.110109127,1.092731237,1.067299447,1.0416074,1.015655096,0.989442535,0.962969716,0.936236641,0.909243308,0.881989718,0.854475871,0.827369481,0.802673691,0.780752709,0.761606534,0.745235168,0.731638609,0.720816859,0.712769916,0.707497781,0.705083698
